,Unnamed: 0,LATITUDE,LONGITUDE,month,hour,is_taxi_related,weekend,TIME,weekday
39640,39640,40.751,-73.993,5,16,No,True,1,False
39641,39641,40.751,-73.993,5,17,No,True,1,False
39642,39642,40.751,-73.993,5,18,No,False,1,True
39643,39643,40.751,-73.993,5,19,No,False,1,True
39644,39644,40.751,-73.993,5,19,Yes,False,1,True
39645,39645,40.751,-73.993,5,21,No,False,2,True
39646,39646,40.751,-73.993,5,22,Yes,False,1,True
39647,39647,40.751,-73.993,5,22,Yes,True,1,False
39648,39648,40.751,-73.993,5,23,No,False,1,True
39649,39649,40.751,-73.993,5,23,Yes,False,1,True
39650,39650,40.751,-73.987,1,7,Yes,False,1,True
39651,39651,40.751,-73.987,1,8,Yes,False,1,True
39652,39652,40.751,-73.987,1,9,Yes,False,1,True
39653,39653,40.751,-73.987,1,10,No,False,1,True
39654,39654,40.751,-73.987,1,10,Yes,False,1,True
39655,39655,40.751,-73.987,1,12,No,False,1,True
39656,39656,40.751,-73.987,1,13,No,False,3,True
39657,39657,40.751,-73.987,1,16,No,False,1,True
39658,39658,40.751,-73.987,1,17,No,False,1,True
39659,39659,40.751,-73.987,1,18,No,True,1,False
39660,39660,40.751,-73.987,1,18,Yes,False,1,True
39661,39661,40.751,-73.987,1,21,No,False,1,True
39662,39662,40.751,-73.987,2,0,Yes,False,1,True
39663,39663,40.751,-73.987,2,2,No,False,1,True
39664,39664,40.751,-73.987,2,2,Yes,False,1,True
39665,39665,40.751,-73.987,2,8,No,False,1,True
39666,39666,40.751,-73.987,2,10,No,False,3,True
39667,39667,40.751,-73.987,2,10,Yes,False,2,True
39668,39668,40.751,-73.987,2,11,No,False,2,True
39669,39669,40.751,-73.987,2,12,Yes,False,2,True
39670,39670,40.751,-73.987,2,13,No,False,2,True
39671,39671,40.751,-73.987,2,14,No,False,1,True
39672,39672,40.751,-73.987,2,18,No,False,2,True
39673,39673,40.751,-73.987,2,18,Yes,False,1,True
39674,39674,40.751,-73.987,2,19,No,False,1,True
39675,39675,40.751,-73.987,2,19,No,True,1,False
39676,39676,40.751,-73.987,2,20,No,False,1,True
39677,39677,40.751,-73.987,2,21,No,True,1,False
39678,39678,40.751,-73.987,2,22,No,True,1,False
39679,39679,40.751,-73.987,3,6,No,True,1,False
39680,39680,40.751,-73.987,3,8,Yes,False,1,True
39681,39681,40.751,-73.987,3,9,No,False,2,True
39682,39682,40.751,-73.987,3,9,Yes,False,2,True
39683,39683,40.751,-73.987,3,10,No,False,3,True
39684,39684,40.751,-73.987,3,10,No,True,1,False
39685,39685,40.751,-73.987,3,11,No,False,2,True
39686,39686,40.751,-73.987,3,13,Yes,False,2,True
39687,39687,40.751,-73.987,3,14,No,False,2,True
39688,39688,40.751,-73.987,3,14,Yes,False,2,True
39689,39689,40.751,-73.987,3,15,No,False,1,True
39690,39690,40.751,-73.987,3,15,Yes,False,1,True
39691,39691,40.751,-73.987,3,16,No,False,1,True
39692,39692,40.751,-73.987,3,18,No,False,1,True
39693,39693,40.751,-73.987,3,21,Yes,False,1,True
39694,39694,40.751,-73.987,4,0,No,False,3,True
39695,39695,40.751,-73.987,4,0,Yes,True,2,False
39696,39696,40.751,-73.987,4,2,No,False,1,True
39697,39697,40.751,-73.987,4,2,No,True,1,False
39698,39698,40.751,-73.987,4,6,No,False,1,True
39699,39699,40.751,-73.987,4,8,No,False,2,True
39700,39700,40.751,-73.987,4,9,No,False,1,True
39701,39701,40.751,-73.987,4,9,Yes,False,1,True
39702,39702,40.751,-73.987,4,11,Yes,False,1,True
39703,39703,40.751,-73.987,4,12,No,False,3,True
39704,39704,40.751,-73.987,4,13,No,False,1,True
39705,39705,40.751,-73.987,4,13,Yes,False,1,True
39706,39706,40.751,-73.987,4,14,No,False,2,True
39707,39707,40.751,-73.987,4,14,Yes,False,1,True
39708,39708,40.751,-73.987,4,14,Yes,True,1,False
39709,39709,40.751,-73.987,4,15,No,False,2,True
39710,39710,40.751,-73.987,4,16,No,False,4,True
39711,39711,40.751,-73.987,4,17,No,False,1,True
39712,39712,40.751,-73.987,4,18,No,False,1,True
39713,39713,40.751,-73.987,4,19,No,False,1,True
39714,39714,40.751,-73.987,4,19,Yes,False,2,True
39715,39715,40.751,-73.987,4,21,No,False,2,True
39716,39716,40.751,-73.987,4,22,No,False,1,True
39717,39717,40.751,-73.987,4,22,No,True,1,False
39718,39718,40.751,-73.987,4,22,Yes,False,1,True
39719,39719,40.751,-73.987,4,23,No,False,1,True
39720,39720,40.751,-73.987,5,9,No,False,2,True
39721,39721,40.751,-73.987,5,10,No,False,1,True
39722,39722,40.751,-73.987,5,11,No,False,2,True
39723,39723,40.751,-73.987,5,11,Yes,False,1,True
39724,39724,40.751,-73.987,5,12,No,False,1,True
39725,39725,40.751,-73.987,5,12,Yes,False,2,True
39726,39726,40.751,-73.987,5,13,No,True,1,False
39727,39727,40.751,-73.987,5,14,No,False,2,True
39728,39728,40.751,-73.987,5,15,Yes,False,2,True
39729,39729,40.751,-73.987,5,16,No,False,2,True
39730,39730,40.751,-73.987,5,17,Yes,False,1,True
39731,39731,40.751,-73.987,5,18,Yes,False,1,True
39732,39732,40.751,-73.987,5,19,No,False,1,True
39733,39733,40.751,-73.987,5,20,No,False,3,True
39734,39734,40.751,-73.987,5,21,Yes,False,1,True
39735,39735,40.751,-73.987,5,22,No,False,2,True
39736,39736,40.751,-73.987,5,23,No,False,1,True
39737,39737,40.751,-73.982,1,0,Yes,False,1,True
39738,39738,40.751,-73.982,1,1,No,False,1,True
39739,39739,40.751,-73.982,1,6,No,False,1,True
39740,39740,40.751,-73.982,1,7,No,False,1,True
39741,39741,40.751,-73.982,1,7,Yes,False,1,True
39742,39742,40.751,-73.982,1,8,Yes,False,1,True
39743,39743,40.751,-73.982,1,9,Yes,False,1,True
39744,39744,40.751,-73.982,1,10,No,False,2,True
39745,39745,40.751,-73.982,1,10,Yes,False,1,True
39746,39746,40.751,-73.982,1,11,No,False,1,True
39747,39747,40.751,-73.982,1,11,Yes,False,1,True
39748,39748,40.751,-73.982,1,12,No,False,1,True
39749,39749,40.751,-73.982,1,13,No,False,1,True
39750,39750,40.751,-73.982,1,14,No,False,1,True
39751,39751,40.751,-73.982,1,15,No,False,2,True
39752,39752,40.751,-73.982,1,15,Yes,False,1,True
39753,39753,40.751,-73.982,1,16,No,False,2,True
39754,39754,40.751,-73.982,1,16,No,True,1,False
39755,39755,40.751,-73.982,1,17,No,False,3,True
39756,39756,40.751,-73.982,1,17,Yes,False,1,True
39757,39757,40.751,-73.982,1,18,No,False,2,True
39758,39758,40.751,-73.982,1,18,Yes,False,1,True
39759,39759,40.751,-73.982,1,19,No,False,1,True
39760,39760,40.751,-73.982,1,20,No,False,1,True
39761,39761,40.751,-73.982,1,21,No,False,1,True
39762,39762,40.751,-73.982,1,22,No,False,1,True
39763,39763,40.751,-73.982,1,22,Yes,False,1,True
39764,39764,40.751,-73.982,1,23,Yes,False,2,True
39765,39765,40.751,-73.982,2,0,No,False,1,True
39766,39766,40.751,-73.982,2,2,No,False,1,True
39767,39767,40.751,-73.982,2,2,Yes,False,1,True
39768,39768,40.751,-73.982,2,5,Yes,False,1,True
39769,39769,40.751,-73.982,2,8,No,False,1,True
39770,39770,40.751,-73.982,2,10,No,False,1,True
39771,39771,40.751,-73.982,2,11,No,False,2,True
39772,39772,40.751,-73.982,2,11,Yes,False,1,True
39773,39773,40.751,-73.982,2,12,No,False,1,True
39774,39774,40.751,-73.982,2,12,Yes,False,1,True
39775,39775,40.751,-73.982,2,14,No,False,2,True
39776,39776,40.751,-73.982,2,14,Yes,False,1,True
39777,39777,40.751,-73.982,2,15,No,False,1,True
39778,39778,40.751,-73.982,2,15,Yes,False,1,True
39779,39779,40.751,-73.982,2,16,No,False,1,True
39780,39780,40.751,-73.982,2,18,Yes,False,2,True
39781,39781,40.751,-73.982,2,19,No,False,3,True
39782,39782,40.751,-73.982,2,19,No,True,1,False
39783,39783,40.751,-73.982,2,20,No,False,2,True
39784,39784,40.751,-73.982,2,22,No,False,1,True
39785,39785,40.751,-73.982,3,0,Yes,False,1,True
39786,39786,40.751,-73.982,3,2,Yes,False,1,True
39787,39787,40.751,-73.982,3,8,No,False,1,True
39788,39788,40.751,-73.982,3,8,Yes,False,2,True
39789,39789,40.751,-73.982,3,9,No,True,1,False
39790,39790,40.751,-73.982,3,9,Yes,False,2,True
39791,39791,40.751,-73.982,3,10,Yes,False,1,True
39792,39792,40.751,-73.982,3,11,No,False,4,True
39793,39793,40.751,-73.982,3,12,No,False,1,True
39794,39794,40.751,-73.982,3,13,No,False,3,True
39795,39795,40.751,-73.982,3,15,No,False,1,True
39796,39796,40.751,-73.982,3,17,No,False,5,True
39797,39797,40.751,-73.982,3,17,Yes,False,2,True
39798,39798,40.751,-73.982,3,17,Yes,True,1,False
39799,39799,40.751,-73.982,3,18,No,False,1,True
39800,39800,40.751,-73.982,3,19,Yes,False,2,True
39801,39801,40.751,-73.982,3,20,No,False,1,True
39802,39802,40.751,-73.982,3,20,No,True,1,False
39803,39803,40.751,-73.982,3,20,Yes,False,1,True
39804,39804,40.751,-73.982,3,21,Yes,False,1,True
39805,39805,40.751,-73.982,3,23,No,False,1,True
39806,39806,40.751,-73.982,4,2,No,False,1,True
39807,39807,40.751,-73.982,4,9,No,False,2,True
39808,39808,40.751,-73.982,4,9,Yes,False,1,True
39809,39809,40.751,-73.982,4,10,Yes,False,1,True
39810,39810,40.751,-73.982,4,11,Yes,False,1,True
39811,39811,40.751,-73.982,4,12,Yes,False,1,True
39812,39812,40.751,-73.982,4,13,No,False,1,True
39813,39813,40.751,-73.982,4,14,No,False,2,True
39814,39814,40.751,-73.982,4,14,Yes,False,3,True
39815,39815,40.751,-73.982,4,15,No,False,1,True
39816,39816,40.751,-73.982,4,15,Yes,False,1,True
39817,39817,40.751,-73.982,4,16,No,False,5,True
39818,39818,40.751,-73.982,4,16,Yes,False,2,True
39819,39819,40.751,-73.982,4,18,No,False,5,True
39820,39820,40.751,-73.982,4,19,No,False,1,True
39821,39821,40.751,-73.982,4,20,No,False,2,True
39822,39822,40.751,-73.982,4,22,No,False,1,True
39823,39823,40.751,-73.982,4,22,Yes,False,1,True
39824,39824,40.751,-73.982,5,0,No,False,1,True
39825,39825,40.751,-73.982,5,0,Yes,False,1,True
39826,39826,40.751,-73.982,5,2,No,False,1,True
39827,39827,40.751,-73.982,5,3,Yes,False,1,True
39828,39828,40.751,-73.982,5,4,No,False,1,True
39829,39829,40.751,-73.982,5,5,No,False,1,True
39830,39830,40.751,-73.982,5,8,No,False,1,True
39831,39831,40.751,-73.982,5,8,Yes,False,1,True
39832,39832,40.751,-73.982,5,11,Yes,False,2,True
39833,39833,40.751,-73.982,5,12,Yes,False,1,True
39834,39834,40.751,-73.982,5,13,No,False,1,True
39835,39835,40.751,-73.982,5,14,No,False,1,True
39836,39836,40.751,-73.982,5,15,No,False,1,True
39837,39837,40.751,-73.982,5,16,No,False,2,True
39838,39838,40.751,-73.982,5,17,No,False,1,True
39839,39839,40.751,-73.982,5,17,Yes,False,1,True
39840,39840,40.751,-73.982,5,18,No,False,1,True
39841,39841,40.751,-73.982,5,19,Yes,True,1,False
39842,39842,40.751,-73.982,5,20,No,False,2,True
39843,39843,40.751,-73.982,5,20,Yes,False,1,True
39844,39844,40.751,-73.982,5,21,No,False,2,True
39845,39845,40.751,-73.982,5,21,Yes,False,1,True
39846,39846,40.751,-73.982,5,22,No,False,2,True
39847,39847,40.751,-73.976,1,2,Yes,False,1,True
39848,39848,40.751,-73.976,1,3,No,False,1,True
39849,39849,40.751,-73.976,1,4,No,False,1,True
39850,39850,40.751,-73.976,1,7,No,False,1,True
39851,39851,40.751,-73.976,1,8,No,False,1,True
39852,39852,40.751,-73.976,1,10,No,False,2,True
39853,39853,40.751,-73.976,1,11,No,False,3,True
39854,39854,40.751,-73.976,1,12,Yes,False,1,True
39855,39855,40.751,-73.976,1,13,No,False,2,True
39856,39856,40.751,-73.976,1,15,No,False,1,True
39857,39857,40.751,-73.976,1,17,No,False,2,True
39858,39858,40.751,-73.976,1,18,No,False,1,True
39859,39859,40.751,-73.976,1,18,Yes,False,2,True
39860,39860,40.751,-73.976,1,20,Yes,False,1,True
39861,39861,40.751,-73.976,1,21,No,False,3,True
39862,39862,40.751,-73.976,1,23,No,False,1,True
39863,39863,40.751,-73.976,1,23,Yes,False,1,True
39864,39864,40.751,-73.976,2,7,Yes,False,1,True
39865,39865,40.751,-73.976,2,8,No,False,1,True
39866,39866,40.751,-73.976,2,8,Yes,False,1,True
39867,39867,40.751,-73.976,2,9,No,False,1,True
39868,39868,40.751,-73.976,2,10,No,False,1,True
39869,39869,40.751,-73.976,2,11,No,False,2,True
39870,39870,40.751,-73.976,2,11,No,True,1,False
39871,39871,40.751,-73.976,2,11,Yes,False,1,True
39872,39872,40.751,-73.976,2,12,Yes,False,2,True
39873,39873,40.751,-73.976,2,13,No,False,1,True
39874,39874,40.751,-73.976,2,14,No,False,1,True
39875,39875,40.751,-73.976,2,15,Yes,False,1,True
39876,39876,40.751,-73.976,2,16,Yes,False,1,True
39877,39877,40.751,-73.976,2,17,No,False,3,True
39878,39878,40.751,-73.976,2,18,Yes,False,1,True
39879,39879,40.751,-73.976,2,20,No,False,1,True
39880,39880,40.751,-73.976,2,20,No,True,1,False
39881,39881,40.751,-73.976,2,21,No,False,1,True
39882,39882,40.751,-73.976,2,21,Yes,False,1,True
39883,39883,40.751,-73.976,3,2,Yes,True,1,False
39884,39884,40.751,-73.976,3,5,No,False,1,True
39885,39885,40.751,-73.976,3,5,No,True,1,False
39886,39886,40.751,-73.976,3,5,Yes,False,1,True
39887,39887,40.751,-73.976,3,7,No,False,1,True
39888,39888,40.751,-73.976,3,8,No,False,1,True
39889,39889,40.751,-73.976,3,8,Yes,False,1,True
39890,39890,40.751,-73.976,3,9,Yes,False,3,True
39891,39891,40.751,-73.976,3,11,Yes,False,1,True
39892,39892,40.751,-73.976,3,12,No,False,1,True
39893,39893,40.751,-73.976,3,13,No,False,2,True
39894,39894,40.751,-73.976,3,16,No,False,1,True
39895,39895,40.751,-73.976,3,16,Yes,False,1,True
39896,39896,40.751,-73.976,3,16,Yes,True,1,False
39897,39897,40.751,-73.976,3,17,No,False,3,True
39898,39898,40.751,-73.976,3,18,No,False,2,True
39899,39899,40.751,-73.976,3,18,Yes,False,2,True
39900,39900,40.751,-73.976,3,19,No,False,2,True
39901,39901,40.751,-73.976,3,20,No,False,1,True
39902,39902,40.751,-73.976,3,21,No,False,2,True
39903,39903,40.751,-73.976,3,21,Yes,False,1,True
39904,39904,40.751,-73.976,4,0,No,False,1,True
39905,39905,40.751,-73.976,4,0,Yes,False,1,True
39906,39906,40.751,-73.976,4,4,No,False,1,True
39907,39907,40.751,-73.976,4,8,Yes,False,2,True
39908,39908,40.751,-73.976,4,10,No,False,1,True
39909,39909,40.751,-73.976,4,11,No,False,3,True
39910,39910,40.751,-73.976,4,11,No,True,1,False
39911,39911,40.751,-73.976,4,11,Yes,False,1,True
39912,39912,40.751,-73.976,4,12,No,False,1,True
39913,39913,40.751,-73.976,4,13,No,False,2,True
39914,39914,40.751,-73.976,4,14,No,False,3,True
39915,39915,40.751,-73.976,4,15,No,False,1,True
39916,39916,40.751,-73.976,4,15,Yes,False,1,True
39917,39917,40.751,-73.976,4,17,No,False,1,True
39918,39918,40.751,-73.976,4,17,Yes,False,2,True
39919,39919,40.751,-73.976,4,18,No,False,1,True
39920,39920,40.751,-73.976,4,19,No,False,1,True
39921,39921,40.751,-73.976,4,19,No,True,1,False
39922,39922,40.751,-73.976,4,20,Yes,False,1,True
39923,39923,40.751,-73.976,4,21,Yes,False,1,True
39924,39924,40.751,-73.976,5,0,No,True,1,False
39925,39925,40.751,-73.976,5,0,Yes,False,1,True
39926,39926,40.751,-73.976,5,1,Yes,False,1,True
39927,39927,40.751,-73.976,5,3,No,False,1,True
39928,39928,40.751,-73.976,5,3,No,True,1,False
39929,39929,40.751,-73.976,5,6,No,False,1,True
39930,39930,40.751,-73.976,5,8,No,False,2,True
39931,39931,40.751,-73.976,5,8,Yes,False,1,True
39932,39932,40.751,-73.976,5,9,Yes,False,1,True
39933,39933,40.751,-73.976,5,11,Yes,False,2,True
39934,39934,40.751,-73.976,5,11,Yes,True,1,False
39935,39935,40.751,-73.976,5,12,Yes,False,1,True
39936,39936,40.751,-73.976,5,14,No,False,2,True
39937,39937,40.751,-73.976,5,14,Yes,False,1,True
39938,39938,40.751,-73.976,5,15,No,False,1,True
39939,39939,40.751,-73.976,5,15,Yes,False,1,True
39940,39940,40.751,-73.976,5,17,Yes,False,1,True
39941,39941,40.751,-73.976,5,18,No,False,1,True
39942,39942,40.751,-73.976,5,18,Yes,False,1,True
39943,39943,40.751,-73.976,5,19,No,False,1,True
39944,39944,40.751,-73.976,5,19,Yes,False,2,True
39945,39945,40.751,-73.976,5,20,Yes,True,1,False
39946,39946,40.751,-73.976,5,21,No,False,2,True
39947,39947,40.751,-73.976,5,21,Yes,False,1,True
39948,39948,40.751,-73.976,5,23,No,False,2,True
39949,39949,40.751,-73.976,5,23,Yes,False,2,True
39950,39950,40.751,-73.971,1,0,No,True,1,False
39951,39951,40.751,-73.971,1,8,No,False,2,True
39952,39952,40.751,-73.971,1,9,No,False,5,True
39953,39953,40.751,-73.971,1,9,Yes,False,1,True
39954,39954,40.751,-73.971,1,10,No,False,1,True
39955,39955,40.751,-73.971,1,16,No,False,1,True
39956,39956,40.751,-73.971,1,16,No,True,1,False
39957,39957,40.751,-73.971,1,18,Yes,False,1,True
39958,39958,40.751,-73.971,1,19,No,False,1,True
39959,39959,40.751,-73.971,1,20,No,False,1,True
39960,39960,40.751,-73.971,1,21,No,False,3,True
39961,39961,40.751,-73.971,1,23,No,False,1,True
39962,39962,40.751,-73.971,2,1,No,False,1,True
39963,39963,40.751,-73.971,2,5,Yes,False,1,True
39964,39964,40.751,-73.971,2,7,No,False,1,True
39965,39965,40.751,-73.971,2,9,No,False,1,True
39966,39966,40.751,-73.971,2,10,No,False,1,True
39967,39967,40.751,-73.971,2,10,Yes,False,1,True
39968,39968,40.751,-73.971,2,11,No,False,1,True
39969,39969,40.751,-73.971,2,13,No,False,2,True
39970,39970,40.751,-73.971,2,14,No,False,1,True
39971,39971,40.751,-73.971,2,16,No,True,1,False
39972,39972,40.751,-73.971,2,17,No,False,2,True
39973,39973,40.751,-73.971,2,17,Yes,True,1,False
39974,39974,40.751,-73.971,2,18,No,False,1,True
39975,39975,40.751,-73.971,2,21,Yes,False,1,True
39976,39976,40.751,-73.971,2,23,No,True,1,False
39977,39977,40.751,-73.971,3,0,Yes,True,1,False
39978,39978,40.751,-73.971,3,2,No,False,1,True
39979,39979,40.751,-73.971,3,2,Yes,False,1,True
39980,39980,40.751,-73.971,3,4,No,True,1,False
39981,39981,40.751,-73.971,3,7,No,False,1,True
39982,39982,40.751,-73.971,3,8,Yes,False,1,True
39983,39983,40.751,-73.971,3,10,No,False,2,True
39984,39984,40.751,-73.971,3,12,No,False,1,True
39985,39985,40.751,-73.971,3,13,No,False,1,True
39986,39986,40.751,-73.971,3,14,No,False,1,True
39987,39987,40.751,-73.971,3,14,Yes,False,1,True
39988,39988,40.751,-73.971,3,14,Yes,True,1,False
39989,39989,40.751,-73.971,3,15,No,False,1,True
39990,39990,40.751,-73.971,3,20,No,False,1,True
39991,39991,40.751,-73.971,3,20,Yes,False,1,True
39992,39992,40.751,-73.971,4,1,No,True,1,False
39993,39993,40.751,-73.971,4,4,No,False,1,True
39994,39994,40.751,-73.971,4,8,Yes,False,1,True
39995,39995,40.751,-73.971,4,9,No,False,3,True
39996,39996,40.751,-73.971,4,9,Yes,False,1,True
39997,39997,40.751,-73.971,4,10,No,False,2,True
39998,39998,40.751,-73.971,4,11,Yes,False,1,True
39999,39999,40.751,-73.971,4,14,Yes,False,1,True
40000,40000,40.751,-73.971,4,15,No,False,1,True
40001,40001,40.751,-73.971,4,17,No,False,1,True
40002,40002,40.751,-73.971,4,18,No,False,1,True
40003,40003,40.751,-73.971,4,18,No,True,1,False
40004,40004,40.751,-73.971,4,18,Yes,False,1,True
40005,40005,40.751,-73.971,4,19,Yes,False,1,True
40006,40006,40.751,-73.971,4,22,Yes,False,3,True
40007,40007,40.751,-73.971,5,2,No,True,1,False
40008,40008,40.751,-73.971,5,3,No,False,1,True
40009,40009,40.751,-73.971,5,7,No,False,1,True
40010,40010,40.751,-73.971,5,10,Yes,False,1,True
40011,40011,40.751,-73.971,5,13,No,False,5,True
40012,40012,40.751,-73.971,5,13,No,True,1,False
40013,40013,40.751,-73.971,5,14,No,False,2,True
40014,40014,40.751,-73.971,5,15,No,False,1,True
40015,40015,40.751,-73.971,5,16,Yes,False,2,True
40016,40016,40.751,-73.971,5,17,No,False,1,True
40017,40017,40.751,-73.971,5,17,Yes,False,1,True
40018,40018,40.751,-73.971,5,17,Yes,True,1,False
40019,40019,40.751,-73.971,5,18,Yes,True,1,False
40020,40020,40.751,-73.971,5,19,Yes,False,1,True
40021,40021,40.751,-73.971,5,19,Yes,True,2,False
40022,40022,40.751,-73.971,5,20,No,False,1,True
40023,40023,40.751,-73.965,1,0,No,False,1,True
40024,40024,40.751,-73.965,1,2,Yes,False,1,True
40025,40025,40.751,-73.965,1,12,Yes,False,1,True
40026,40026,40.751,-73.965,1,17,No,False,1,True
40027,40027,40.751,-73.965,1,18,No,False,1,True
40028,40028,40.751,-73.965,1,22,No,False,1,True
40029,40029,40.751,-73.965,2,9,No,False,1,True
40030,40030,40.751,-73.965,2,11,No,False,1,True
40031,40031,40.751,-73.965,2,14,No,False,1,True
40032,40032,40.751,-73.965,2,15,No,True,1,False
40033,40033,40.751,-73.965,2,16,No,False,1,True
40034,40034,40.751,-73.965,2,18,No,False,1,True
40035,40035,40.751,-73.965,2,18,Yes,False,1,True
40036,40036,40.751,-73.965,2,23,Yes,False,1,True
40037,40037,40.751,-73.965,3,2,No,False,1,True
40038,40038,40.751,-73.965,3,8,Yes,False,1,True
40039,40039,40.751,-73.965,3,9,No,False,1,True
40040,40040,40.751,-73.965,3,14,No,False,1,True
40041,40041,40.751,-73.965,3,15,No,False,1,True
40042,40042,40.751,-73.965,3,17,No,False,2,True
40043,40043,40.751,-73.965,3,23,No,False,1,True
40044,40044,40.751,-73.965,4,12,No,False,1,True
40045,40045,40.751,-73.965,4,12,No,True,1,False
40046,40046,40.751,-73.965,4,15,No,True,1,False
40047,40047,40.751,-73.965,4,17,No,False,2,True
40048,40048,40.751,-73.965,4,18,No,True,1,False
40049,40049,40.751,-73.965,4,18,Yes,False,1,True
40050,40050,40.751,-73.965,5,9,Yes,False,1,True
40051,40051,40.751,-73.965,5,11,No,False,1,True
40052,40052,40.751,-73.965,5,16,No,False,1,True
40053,40053,40.751,-73.965,5,21,Yes,False,1,True
40054,40054,40.751,-73.954,1,13,Yes,False,1,True
40055,40055,40.751,-73.954,1,23,No,False,1,True
40056,40056,40.751,-73.954,2,9,No,False,1,True
40057,40057,40.751,-73.954,3,6,No,False,1,True
40058,40058,40.751,-73.954,3,9,No,False,1,True
40059,40059,40.751,-73.949,1,8,No,False,1,True
40060,40060,40.751,-73.949,2,18,No,False,1,True
40061,40061,40.751,-73.949,3,12,No,False,1,True
40062,40062,40.751,-73.949,3,13,No,False,1,True
40063,40063,40.751,-73.949,3,15,No,False,1,True
40064,40064,40.751,-73.949,3,21,No,False,1,True
40065,40065,40.751,-73.949,4,10,No,False,1,True
40066,40066,40.751,-73.949,4,15,No,False,1,True
40067,40067,40.751,-73.949,5,9,No,False,1,True
40068,40068,40.751,-73.949,5,15,No,False,1,True
40069,40069,40.751,-73.949,5,17,No,False,1,True
40070,40070,40.751,-73.943,1,5,No,False,2,True
40071,40071,40.751,-73.943,1,10,No,False,1,True
40072,40072,40.751,-73.943,1,11,No,False,1,True
40073,40073,40.751,-73.943,1,11,Yes,False,1,True
40074,40074,40.751,-73.943,1,15,No,False,1,True
40075,40075,40.751,-73.943,1,18,No,False,1,True
40076,40076,40.751,-73.943,2,5,No,False,1,True
40077,40077,40.751,-73.943,2,12,Yes,False,1,True
40078,40078,40.751,-73.943,2,18,No,False,1,True
40079,40079,40.751,-73.943,2,22,Yes,False,1,True
40080,40080,40.751,-73.943,3,0,No,False,1,True
40081,40081,40.751,-73.943,3,1,Yes,False,1,True
40082,40082,40.751,-73.943,3,3,Yes,False,1,True
40083,40083,40.751,-73.943,3,9,No,False,1,True
40084,40084,40.751,-73.943,3,10,No,False,1,True
40085,40085,40.751,-73.943,3,11,No,False,1,True
40086,40086,40.751,-73.943,3,12,No,False,1,True
40087,40087,40.751,-73.943,3,14,No,False,1,True
40088,40088,40.751,-73.943,3,15,No,True,1,False
40089,40089,40.751,-73.943,3,16,No,False,1,True
40090,40090,40.751,-73.943,3,18,No,False,1,True
40091,40091,40.751,-73.943,4,0,No,False,1,True
40092,40092,40.751,-73.943,4,1,No,False,1,True
40093,40093,40.751,-73.943,4,9,No,False,1,True
40094,40094,40.751,-73.943,4,11,No,False,1,True
40095,40095,40.751,-73.943,4,13,No,False,1,True
40096,40096,40.751,-73.943,4,14,No,True,1,False
40097,40097,40.751,-73.943,4,16,No,False,1,True
40098,40098,40.751,-73.943,4,17,No,False,1,True
40099,40099,40.751,-73.943,4,19,No,False,2,True
40100,40100,40.751,-73.943,4,23,No,False,1,True
40101,40101,40.751,-73.943,5,11,No,False,2,True
40102,40102,40.751,-73.943,5,12,No,False,1,True
40103,40103,40.751,-73.943,5,15,No,False,1,True
40104,40104,40.751,-73.943,5,21,No,False,1,True
40105,40105,40.751,-73.938,1,10,No,False,1,True
40106,40106,40.751,-73.938,1,10,Yes,False,1,True
40107,40107,40.751,-73.938,1,12,No,False,2,True
40108,40108,40.751,-73.938,2,1,No,True,1,False
40109,40109,40.751,-73.938,2,5,No,False,1,True
40110,40110,40.751,-73.938,2,7,No,False,3,True
40111,40111,40.751,-73.938,2,8,No,False,2,True
40112,40112,40.751,-73.938,2,13,Yes,False,1,True
40113,40113,40.751,-73.938,2,13,Yes,True,1,False
40114,40114,40.751,-73.938,2,14,Yes,False,1,True
40115,40115,40.751,-73.938,3,0,No,False,1,True
40116,40116,40.751,-73.938,3,9,No,False,2,True
40117,40117,40.751,-73.938,3,11,No,False,2,True
40118,40118,40.751,-73.938,3,17,No,False,1,True
40119,40119,40.751,-73.938,3,19,No,False,1,True
40120,40120,40.751,-73.938,4,5,Yes,False,1,True
40121,40121,40.751,-73.938,4,8,No,False,1,True
40122,40122,40.751,-73.938,4,8,No,True,1,False
40123,40123,40.751,-73.938,4,11,Yes,False,1,True
40124,40124,40.751,-73.938,4,12,No,False,1,True
40125,40125,40.751,-73.938,4,14,Yes,False,1,True
40126,40126,40.751,-73.938,4,15,No,False,1,True
40127,40127,40.751,-73.938,4,17,Yes,False,1,True
40128,40128,40.751,-73.938,4,18,No,False,1,True
40129,40129,40.751,-73.938,4,19,No,False,1,True
40130,40130,40.751,-73.938,5,4,Yes,True,1,False
40131,40131,40.751,-73.938,5,8,No,False,1,True
40132,40132,40.751,-73.938,5,9,No,False,3,True
40133,40133,40.751,-73.938,5,13,No,False,1,True
40134,40134,40.751,-73.938,5,16,No,False,1,True
40135,40135,40.751,-73.938,5,20,No,False,1,True
40136,40136,40.751,-73.938,5,23,Yes,True,1,False
40137,40137,40.751,-73.932,1,3,No,True,1,False
40138,40138,40.751,-73.932,1,4,No,False,2,True
40139,40139,40.751,-73.932,1,5,No,False,1,True
40140,40140,40.751,-73.932,1,7,No,False,1,True
40141,40141,40.751,-73.932,1,9,No,False,1,True
40142,40142,40.751,-73.932,1,11,No,False,1,True
