,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,hour,weekend,weekday
28214,40.747,-73.97399999999998,40.708,-74.003,9,1,1
11658,40.649,-73.783,40.747,-73.983,6,1,1
14482,40.787,-73.973,40.78,-73.96,7,2,2
20962,40.755,-73.984,40.76,-73.97399999999998,9,1,1
56035,40.735,-73.986,40.744,-73.979,13,1,1
38436,40.741,-73.986,40.713,-73.97800000000002,19,1,1
41439,40.779,-73.962,40.685,-73.97800000000002,16,1,1
10259,40.762,-73.962,40.77,-73.956,14,1,1
8316,40.76300000000001,-73.985,40.739000000000004,-73.985,18,1,1
56460,40.762,-73.983,40.734,-73.995,17,1,1
36627,40.735,-73.986,40.749,-73.975,19,1,1
3547,40.718,-73.986,40.74800000000001,-73.975,6,1,1
60481,40.755,-73.984,40.76,-73.968,11,1,1
9010,40.731,-73.986,40.72,-74.008,22,1,1
40423,40.759,-73.999,40.741,-74.04,14,1,1
14810,40.759,-73.971,40.782,-73.952,8,1,1
39041,40.732,-74.008,40.717,-74.00399999999998,9,1,1
40471,40.785,-73.979,40.784,-73.97800000000002,14,1,1
33820,40.744,-74.006,40.786,-73.943,3,1,1
43565,40.723,-73.999,40.741,-74.005,18,1,1
9806,40.764,-73.988,40.758,-73.992,23,1,1
46104,40.733000000000004,-73.999,40.728,-73.988,17,1,1
1891,40.774,-73.87100000000002,40.73,-73.987,19,1,1
46236,40.75,-73.992,40.739000000000004,-73.99600000000002,12,1,1
34631,40.759,-73.96300000000002,40.764,-73.959,17,1,1
21881,40.74800000000001,-73.98899999999998,40.75,-73.991,19,1,1
46261,40.805,-73.955,40.799,-73.942,22,1,1
16971,40.736,-74.001,40.72,-74.01,20,1,1
32957,40.742,-73.98899999999998,40.724000000000004,-73.998,12,1,1
46821,40.722,-74.001,40.76,-73.97800000000002,16,1,1
5036,40.786,-73.98,40.764,-73.972,11,1,1
36909,40.751,-73.976,40.751999999999995,-73.97,15,1,1
1571,40.722,-74.01100000000002,40.76300000000001,-73.975,13,1,1
7295,40.724000000000004,-73.979,40.728,-73.982,17,1,1
1975,40.751,-73.99,40.774,-73.92699999999998,1,1,1
45989,40.731,-74.002,40.779,-73.976,23,1,1
45402,40.724000000000004,-73.995,40.705,-74.008,14,1,1
3231,40.758,-73.99,40.727,-73.985,20,1,1
54978,40.787,-73.954,40.803000000000004,-73.946,21,1,1
41052,40.735,-74.008,40.756,-73.993,23,1,1
3575,40.76300000000001,-73.993,40.772,-73.987,13,1,1
34393,40.792,-73.942,40.778,-73.952,21,1,1
10091,40.774,-73.87100000000002,40.768,-73.983,15,1,1
59188,40.762,-73.967,40.773,-73.955,15,2,2
60508,40.691,-73.957,40.664,-73.908,4,1,1
11444,40.759,-73.972,40.734,-73.991,20,1,1
42492,40.735,-73.98,40.775,-73.988,13,1,1
39944,40.774,-73.95100000000002,40.729,-73.98100000000002,16,1,1
47004,40.747,-73.983,40.724000000000004,-73.984,12,1,1
9487,40.766999999999996,-73.954,40.76300000000001,-73.965,20,2,2
51192,40.773,-73.965,40.77,-73.96300000000002,15,1,1
9249,40.760999999999996,-73.964,40.751999999999995,-73.975,5,1,1
35323,40.762,-73.98,40.747,-73.992,21,1,1
39845,40.795,-73.97,40.806999999999995,-73.947,18,1,1
24912,40.821999999999996,-73.95,40.828,-73.942,5,1,1
54482,40.775,-73.959,40.794000000000004,-73.972,0,1,1
20498,40.758,-73.972,40.76,-73.967,23,1,1
54,40.77,-73.991,40.772,-73.983,23,1,1
7289,40.749,-73.976,40.74800000000001,-73.992,13,1,1
28069,40.76,-73.971,40.741,-74.001,17,1,1
35077,40.729,-73.997,40.715,-74.009,13,1,1
58870,40.787,-73.954,40.762,-73.98100000000002,10,1,1
44643,40.768,-73.993,40.749,-73.977,0,1,1
47680,40.753,-73.997,40.729,-73.987,15,1,1
34635,40.773,-73.982,40.766999999999996,-73.954,18,1,1
48968,40.779,-73.95100000000002,40.775999999999996,-73.961,5,1,1
1085,40.779,-73.962,40.765,-73.99600000000002,19,1,1
19850,40.731,-73.991,40.751,-73.97800000000002,8,1,1
7076,40.73,-73.987,40.709,-74.01100000000002,23,1,1
35489,40.756,-73.98899999999998,40.729,-74.002,16,1,1
22787,40.753,-73.968,40.769,-73.991,19,1,1
54130,40.764,-73.954,40.783,-73.959,17,1,1
59061,40.759,-73.969,40.779,-73.954,16,1,1
53230,40.742,-74.005,40.738,-73.992,10,1,1
16338,40.749,-73.97800000000002,40.744,-73.98,5,1,1
23239,40.774,-73.87100000000002,40.751999999999995,-73.992,8,1,1
10379,40.751,-73.982,40.74,-73.985,10,1,1
46418,40.774,-73.87100000000002,40.732,-73.985,20,1,1
4431,40.724000000000004,-73.998,40.757,-73.977,12,1,1
32788,40.74,-73.998,40.733000000000004,-73.986,23,1,1
29403,40.782,-73.949,40.777,-73.949,2,1,1
48010,40.76,-73.967,40.772,-73.957,20,1,1
11089,40.733000000000004,-74.006,40.719,-73.99600000000002,18,1,1
21905,40.738,-73.992,40.747,-73.986,1,1,1
4921,40.74,-73.985,40.674,-73.971,5,1,1
26848,40.645,-73.782,40.806999999999995,-73.967,21,1,1
22831,40.760999999999996,-73.987,40.778,-73.988,22,1,1
12710,40.775,-73.965,40.772,-73.961,9,1,1
12996,40.727,-73.953,40.827,-73.947,4,1,1
16792,40.75,-73.991,40.714,-73.995,9,1,1
14605,40.774,-73.873,40.721,-73.955,15,1,1
9975,40.754,-73.896,40.746,-73.878,18,1,1
4459,40.726,-74.008,40.762,-73.921,1,1,1
56813,40.751999999999995,-73.98,40.760999999999996,-73.98,8,1,1
3036,40.762,-73.971,40.765,-73.984,18,1,1
22638,40.729,-73.976,40.74800000000001,-73.98899999999998,20,1,1
33013,40.749,-73.98100000000002,40.745,-73.995,17,1,1
14726,40.74,-73.987,40.72,-74.0,23,1,1
10347,40.647,-73.79,40.787,-73.957,21,1,1
50050,40.772,-73.956,40.758,-73.991,13,1,1
33333,40.778,-73.952,40.768,-73.958,12,1,1
32943,40.764,-73.971,40.754,-73.971,16,1,1
42745,40.79,-73.977,40.76,-73.971,6,1,1
47574,40.786,-73.97800000000002,40.778,-73.986,18,1,1
40132,40.768,-73.955,40.75,-73.977,17,1,1
47865,40.784,-73.97399999999998,40.783,-73.977,10,1,1
19150,40.766,-73.977,40.783,-73.979,15,1,1
60616,40.722,-73.997,40.733000000000004,-74.0,3,1,1
17852,40.713,-73.962,40.719,-73.954,11,1,1
33285,40.751,-73.991,40.775999999999996,-73.95100000000002,13,1,1
42847,40.745,-73.972,40.731,-73.986,13,1,1
36291,40.745,-73.987,40.75,-74.003,11,1,1
29902,40.757,-74.001,40.757,-74.001,9,1,1
1427,40.736999999999995,-73.984,40.746,-73.98,20,1,1
9327,40.721,-74.005,40.755,-73.964,8,1,1
14348,40.765,-73.982,40.757,-73.97399999999998,9,1,1
57678,40.734,-73.991,40.731,-73.97800000000002,21,1,1
49040,40.705,-74.009,40.75,-73.995,15,1,1
57751,40.75,-73.992,40.751999999999995,-73.977,9,1,1
43394,40.756,-73.991,40.75,-73.858,22,1,1
23779,40.738,-73.993,40.760999999999996,-73.987,21,1,1
49942,40.744,-74.0,40.755,-74.003,8,1,1
17862,40.726,-73.986,40.746,-73.985,1,1,1
32,40.74800000000001,-73.977,40.758,-73.991,2,1,1
8648,40.772,-73.967,40.775,-73.956,11,1,1
46097,40.762,-73.958,40.728,-73.991,11,1,1
38685,40.743,-74.0,40.766999999999996,-73.985,20,1,1
13901,40.739000000000004,-74.0,40.744,-73.992,22,1,1
38183,40.753,-73.98899999999998,40.766999999999996,-73.955,10,1,1
35554,40.74800000000001,-74.00399999999998,40.8,-73.957,12,1,1
57907,40.741,-73.997,40.736,-73.985,9,1,1
59196,40.77,-73.98,40.74,-73.99,14,1,1
22972,40.79,-73.943,40.745,-73.98100000000002,23,1,1
54807,40.754,-73.979,40.764,-73.98100000000002,12,1,1
35642,40.717,-73.998,40.746,-73.998,12,1,1
7312,40.723,-73.988,40.637,-74.00399999999998,0,1,1
8008,40.78,-73.957,40.735,-73.99,16,1,1
40712,40.789,-73.977,40.771,-73.982,16,1,1
48174,40.759,-73.975,40.769,-73.863,15,1,1
33220,40.75,-73.943,40.75,-73.943,5,1,1
5692,40.708,-74.003,40.743,-73.99600000000002,12,1,1
42769,40.779,-73.946,40.79,-73.96600000000002,16,1,1
55937,40.764,-73.97399999999998,40.751999999999995,-73.985,10,1,1
33531,40.756,-73.97399999999998,40.769,-73.91199999999998,19,1,1
32668,40.757,-73.975,40.745,-73.98,17,1,1
33883,40.762,-73.975,40.754,-73.98,0,1,1
49457,40.76,-73.985,40.74,-74.005,12,1,1
44207,40.757,-73.971,40.771,-73.866,18,1,1
29290,40.715,-74.016,40.743,-74.007,18,1,1
37895,40.77,-73.968,40.762,-73.97,14,1,1
14445,40.722,-74.005,40.673,-73.944,23,1,1
14117,40.731,-73.983,40.766,-73.957,22,1,1
21095,40.74800000000001,-73.988,40.773,-73.952,19,1,1
10201,40.741,-73.994,40.69,-73.938,18,1,1
20470,40.766,-73.968,40.75,-73.994,6,1,1
12054,40.762,-73.972,40.775,-73.96300000000002,12,1,1
54548,40.736999999999995,-73.993,40.75,-73.995,10,1,1
51210,40.781,-73.946,40.804,-73.955,14,1,1
767,40.755,-73.98100000000002,40.756,-73.993,1,1,1
49637,40.779,-73.95100000000002,40.778,-73.954,16,1,1
30739,40.744,-74.0,40.742,-74.005,23,1,1
10253,40.772,-73.96300000000002,40.762,-73.967,12,1,1
10306,40.749,-73.984,40.696999999999996,-73.936,3,1,1
42163,40.777,-73.952,40.729,-73.982,17,1,1
32908,40.741,-73.99,40.732,-73.958,22,1,1
16780,40.749,-73.977,40.741,-74.0,13,1,1
1753,40.731,-73.993,40.75,-73.994,6,1,1
43995,40.753,-73.973,40.743,-73.992,20,1,1
42178,40.762,-73.987,40.774,-73.873,13,1,1
22556,40.76300000000001,-73.97399999999998,40.723,-74.002,15,1,1
17940,40.764,-73.973,40.771,-73.954,19,1,1
9141,40.778,-73.954,40.774,-73.982,12,1,1
58989,40.645,-73.782,40.798,-73.972,17,1,1
31031,40.707,-74.012,40.704,-74.009,8,1,1
34931,40.757,-73.969,40.766999999999996,-73.954,2,1,1
2020,40.765,-73.975,40.649,-73.783,14,1,1
11454,40.744,-73.973,40.758,-73.975,10,1,1
46200,40.771,-73.959,40.728,-73.999,14,1,1
19471,40.766999999999996,-73.97800000000002,40.724000000000004,-73.995,21,1,1
55789,40.784,-73.98,40.736,-74.002,19,1,1
17224,40.779,-73.955,40.77,-73.964,13,1,1
9444,40.732,-73.988,40.721,-73.979,3,1,1
50793,40.75,-73.991,40.771,-73.982,13,1,1
32266,40.731,-73.993,40.725,-73.984,19,1,1
49903,40.75,-73.987,40.7,-73.836,20,1,1
41650,40.757,-73.967,40.726,-74.002,0,1,1
23946,40.774,-73.874,40.762,-73.969,10,1,1
58211,40.75,-73.938,40.766,-73.947,21,1,1
39263,40.725,-73.99600000000002,40.731,-73.983,21,1,1
847,40.75,-73.982,40.753,-73.965,19,1,1
21060,40.719,-73.99,40.745,-73.97800000000002,0,1,1
2867,40.76,-73.986,40.694,-73.98899999999998,10,1,1
59109,40.75,-73.991,40.755,-73.98100000000002,9,1,1
20272,40.762,-73.96,40.796,-73.938,17,1,1
20517,40.764,-73.979,40.756,-73.988,9,1,1
3430,40.774,-73.913,40.75,-73.991,21,1,1
9296,40.815,-73.959,40.808,-73.96,4,1,1
60863,40.743,-73.977,40.724000000000004,-73.98899999999998,21,1,1
48016,40.768,-73.956,40.756,-73.983,8,1,1
40877,40.766999999999996,-73.955,40.777,-73.96300000000002,13,1,1
16673,40.783,-73.97800000000002,40.757,-73.968,19,1,1
48488,40.757,-73.98899999999998,40.760999999999996,-74.0,0,1,1
40489,40.79,-73.975,40.781,-73.98,7,1,1
27450,40.739000000000004,-74.002,40.738,-73.992,23,1,1
26701,40.758,-74.001,40.741,-73.988,14,1,1
8251,40.746,-73.97800000000002,40.751,-73.976,13,1,1
30397,40.745,-73.986,40.753,-73.98,7,1,1
57556,40.75,-73.977,40.74,-73.99,9,1,1
30662,40.759,-73.979,40.736999999999995,-73.997,22,1,1
58201,40.733000000000004,-73.985,40.725,-73.99,14,1,1
46126,40.76300000000001,-73.983,40.725,-73.982,22,1,1
21183,40.74,-73.995,40.757,-73.983,13,1,1
33030,40.777,-73.979,40.760999999999996,-73.984,17,1,1
44634,40.68,-73.975,40.615,-73.969,1,1,1
11939,40.751,-73.975,40.758,-73.969,11,1,1
24639,40.78,-73.982,40.793,-73.968,16,1,1
39260,40.769,-73.98899999999998,40.743,-74.008,19,1,1
50308,40.778,-73.95,40.775999999999996,-73.976,14,1,1
50240,40.778,-73.962,40.806,-73.965,17,1,1
11306,40.738,-73.99600000000002,40.722,-73.992,12,1,1
48669,40.751,-74.006,40.732,-73.999,19,1,1
7092,40.756,-74.002,40.753,-73.967,15,1,1
24823,40.721,-73.998,40.757,-73.972,20,1,1
23186,40.760999999999996,-73.971,40.751,-73.971,12,1,1
4027,40.744,-73.923,40.746,-73.93,5,1,1
48972,40.733000000000004,-74.006,40.769,-73.968,7,1,1
19374,40.724000000000004,-73.988,40.749,-73.993,15,1,1
52845,40.766999999999996,-73.953,40.806999999999995,-73.941,23,1,1
239,40.742,-73.993,40.798,-73.94,21,1,1
40557,40.73,-74.00399999999998,40.755,-73.969,2,1,1
36964,40.753,-73.976,40.742,-73.99,8,1,1
8911,40.759,-73.98100000000002,40.766999999999996,-73.969,13,1,1
3619,40.765,-73.98,40.765,-73.971,23,1,1
20658,40.778,-73.976,40.795,-73.971,19,1,1
59087,40.74800000000001,-73.983,40.771,-73.93,2,1,1
33727,40.77,-73.98,40.77,-73.952,8,1,1
24836,40.76,-73.962,40.779,-73.956,14,1,1
14350,40.733000000000004,-74.003,40.719,-74.009,17,1,1
3266,40.773,-73.958,40.784,-73.973,18,1,1
60391,40.742,-73.993,40.743,-73.999,23,1,1
18151,40.733000000000004,-74.0,40.725,-73.998,18,1,1
58061,40.751999999999995,-73.98100000000002,40.774,-73.908,23,1,1
16010,40.766,-73.983,40.795,-73.934,21,1,1
2984,40.733000000000004,-74.002,40.773,-73.954,20,1,1
16800,40.769,-73.988,40.788000000000004,-73.975,2,1,1
50650,40.746,-74.008,40.672,-73.95100000000002,2,1,1
44512,40.757,-73.964,40.734,-73.983,6,1,1
34731,40.74800000000001,-73.997,40.75,-73.982,17,1,1
33710,40.758,-73.986,40.765,-73.98,0,1,1
404,40.756,-73.994,40.762,-73.984,21,1,1
56305,40.774,-73.874,40.768,-73.957,15,1,1
34274,40.75,-73.991,40.739000000000004,-73.97800000000002,8,1,1
21087,40.765,-73.97800000000002,40.755,-73.97800000000002,10,1,1
53133,40.81,-73.961,40.782,-73.98,14,1,1
31585,40.755,-74.002,40.765,-73.958,22,1,1
39678,40.777,-73.952,40.727,-74.007,21,1,1
21209,40.781,-73.98,40.789,-73.976,17,1,1
12232,40.746,-73.984,40.782,-73.958,22,1,1
36992,40.754,-73.972,40.74,-74.006,12,1,1
26336,40.774,-73.982,40.785,-73.97399999999998,17,1,1
4254,40.733000000000004,-73.991,40.753,-73.967,10,1,1
3478,40.771,-73.982,40.759,-73.992,11,1,1
5704,40.762,-73.979,40.771,-73.865,11,2,2
4460,40.76300000000001,-73.993,40.703,-74.012,12,1,1
38228,40.753,-74.00399999999998,40.742,-73.992,15,1,1
11096,40.739000000000004,-73.983,40.736,-73.998,13,1,1
32014,40.751,-73.987,40.723,-73.979,12,1,1
16862,40.760999999999996,-73.976,40.741,-73.983,0,1,1
15348,40.774,-73.87100000000002,40.663000000000004,-73.94,14,1,1
39069,40.73,-73.99,40.721,-73.997,12,1,1
11512,40.73,-74.002,40.724000000000004,-73.988,13,1,1
42101,40.645,-73.777,40.787,-73.97399999999998,0,1,1
57174,40.709,-74.01100000000002,40.726,-74.002,21,1,1
18452,40.744,-73.984,40.76,-73.975,19,1,1
44727,40.765,-73.995,40.81,-73.959,0,1,1
55136,40.713,-73.964,40.718,-73.958,3,1,1
46727,40.718,-74.0,40.677,-73.972,1,1,1
57501,40.742,-73.987,40.754,-73.98,18,1,1
38085,40.753,-74.00399999999998,40.742,-73.982,15,1,1
45703,40.772,-73.956,40.794000000000004,-73.975,19,1,1
11476,40.757,-73.97399999999998,40.747,-73.987,14,1,1
36874,40.731,-74.002,40.733000000000004,-73.987,23,1,1
25707,40.77,-73.988,40.773,-73.985,11,1,1
16508,40.786,-73.953,40.779,-73.958,7,1,1
37836,40.74,-73.999,40.74800000000001,-73.98899999999998,9,1,1
41146,40.794000000000004,-73.972,40.789,-73.941,1,1,1
56647,40.76,-74.003,40.705999999999996,-74.006,13,1,1
53407,40.703,-74.01,40.71,-74.017,14,1,1
20152,40.785,-73.979,40.791,-73.976,12,1,1
20830,40.778,-73.982,40.766,-73.977,5,1,1
54119,40.731,-73.982,40.758,-73.991,4,1,1
8222,40.762,-73.968,40.774,-73.957,23,1,1
37086,40.74,-73.979,40.73,-73.975,8,1,1
44979,40.758,-73.969,40.732,-73.998,17,1,1
15303,40.74,-73.979,40.756,-73.99,19,1,1
43122,40.753,-73.997,40.733000000000004,-73.99,13,1,1
48989,40.782,-73.956,40.691,-73.992,22,1,1
11372,40.764,-73.987,40.727,-73.985,22,1,1
8452,40.73,-73.99,40.7,-73.914,23,1,1
24872,40.757,-73.986,40.725,-74.002,19,1,1
43004,40.768,-73.962,40.754,-73.98,7,1,1
43545,40.74800000000001,-74.002,40.742,-73.997,9,1,1
25904,40.758,-73.97800000000002,40.747,-73.972,22,1,1
14116,40.744,-73.98100000000002,40.73,-73.999,21,1,1
1671,40.721,-73.984,40.742,-74.00399999999998,1,1,1
7021,40.726,-74.002,40.76,-73.97399999999998,12,1,1
12196,40.76,-73.972,40.777,-73.943,15,1,1
48995,40.798,-73.962,40.766999999999996,-73.984,23,1,1
35610,40.760999999999996,-73.983,40.736999999999995,-73.993,9,1,1
38986,40.745,-73.972,40.708,-74.005,17,1,1
6892,40.75,-73.992,40.738,-73.984,15,1,1
59320,40.734,-74.003,40.727,-73.988,0,1,1
40939,40.775999999999996,-73.956,40.775,-73.98,20,1,1
36448,40.791,-73.953,40.775,-73.96300000000002,20,1,1
33295,40.789,-73.976,40.789,-73.976,21,1,1
24,40.801,-73.969,40.757,-74.001,8,1,1
17199,40.734,-73.999,40.719,-73.99600000000002,18,1,1
15092,40.715,-74.002,40.74,-73.99600000000002,8,1,1
18982,40.76,-73.962,40.769,-73.953,7,1,1
29488,40.76300000000001,-73.982,40.724000000000004,-74.001,13,1,1
16477,40.749,-73.98899999999998,40.76,-73.973,18,1,1
21542,40.765,-73.984,40.728,-74.0,23,1,1
10283,40.773,-73.982,40.778,-73.957,16,2,2
25846,40.766999999999996,-73.982,40.775,-73.949,12,1,1
52193,40.755,-73.984,40.762,-73.96,16,1,1
59197,40.735,-73.991,40.73,-73.986,20,1,1
25545,40.751,-73.982,40.726,-73.983,23,1,1
9558,40.731,-74.002,40.728,-73.993,8,1,1
22195,40.718,-74.014,40.73,-74.008,10,1,1
13,40.731,-73.985,40.784,-73.946,22,1,1
34841,40.733000000000004,-73.99600000000002,40.75,-73.993,5,1,1
50766,40.74,-73.99,40.72,-74.009,19,1,1
7398,40.735,-73.995,40.719,-74.009,20,1,1
40913,40.735,-73.99,40.774,-73.957,23,1,1
32843,40.791,-73.97399999999998,40.766,-73.987,18,1,1
8395,40.782,-73.98100000000002,40.789,-73.967,15,1,1
49888,40.762,-73.987,40.764,-73.977,1,1,1
20497,40.749,-73.99,40.747,-73.982,13,1,1
59783,40.705999999999996,-74.008,40.75,-73.98,23,1,1
17786,40.757,-73.99,40.77,-73.96,22,1,1
29646,40.726,-73.995,40.753,-73.986,8,1,1
39826,40.759,-73.971,40.757,-73.993,1,1,1
54545,40.727,-74.003,40.738,-73.988,19,1,1
40604,40.772,-73.982,40.756,-73.971,21,1,1
48548,40.736999999999995,-73.986,40.745,-73.999,18,1,1
12993,40.759,-73.985,40.738,-74.008,14,1,1
12205,40.785,-73.954,40.778,-73.955,9,2,2
19399,40.744,-73.986,40.736,-73.975,8,1,1
52893,40.78,-73.977,40.78,-73.977,19,1,1
5753,40.721,-73.96,40.743,-73.984,21,1,1
49453,40.742,-73.985,40.766,-73.96300000000002,22,1,1
3749,40.765,-73.977,40.79,-73.98,20,1,1
54319,40.75,-73.977,40.749,-73.992,9,1,1
34105,40.742,-74.0,40.731,-73.99600000000002,16,1,1
9277,40.731,-73.982,40.723,-73.983,13,2,2
5840,40.762,-73.979,40.764,-73.973,18,2,2
31988,40.784,-73.952,40.723,-73.983,14,1,1
52521,40.781,-73.949,40.756,-73.98,6,1,1
53578,40.722,-73.997,40.777,-73.955,23,1,1
28136,40.76,-73.983,40.746,-73.992,9,1,1
6329,40.692,-73.982,40.7,-73.98100000000002,2,1,1
54453,40.785,-73.953,40.735,-74.002,19,1,1
13858,40.766,-73.954,40.738,-73.987,20,1,1
45952,40.751,-73.976,40.726,-74.006,13,1,1
46633,40.643,-73.789,40.641999999999996,-73.78699999999998,15,1,1
6387,40.704,-74.009,40.79,-73.97399999999998,0,1,1
43813,40.645,-73.782,40.769,-73.967,10,1,1
28530,40.77,-73.955,40.765,-73.975,7,1,1
12236,40.742,-73.98,40.768,-73.986,22,1,1
57458,40.739000000000004,-73.99600000000002,40.771,-73.96300000000002,22,1,1
36115,40.785,-73.949,40.842,-73.91,23,1,1
33284,40.751999999999995,-73.97399999999998,40.773,-73.97800000000002,11,1,1
16473,40.76300000000001,-73.967,40.781,-73.984,17,1,1
21776,40.725,-73.999,40.768,-73.991,15,1,1
24064,40.727,-74.006,40.692,-73.972,17,1,1
11768,40.744,-73.973,40.738,-74.009,0,2,2
27505,40.765,-73.973,40.738,-73.988,13,1,1
18792,40.749,-73.992,40.751999999999995,-73.98,9,1,1
17613,40.797,-73.968,40.802,-73.965,18,1,1
37557,40.814,-73.96,40.764,-73.973,8,1,1
55232,40.702,-74.013,40.725,-73.999,22,1,1
48706,40.769,-73.982,40.836999999999996,-73.945,22,1,1
39136,40.739000000000004,-73.98,40.736999999999995,-73.99,5,2,2
56852,40.736999999999995,-73.997,40.745,-73.977,20,1,1
20912,40.783,-73.979,40.785,-73.944,23,1,1
9801,40.771,-73.947,40.760999999999996,-73.964,18,1,1
14709,40.729,-73.98100000000002,40.736999999999995,-73.99600000000002,9,1,1
9009,40.8,-73.968,40.805,-73.961,13,1,1
23292,40.755,-73.922,40.699,-73.922,1,1,1
15308,40.738,-74.00399999999998,40.735,-73.99600000000002,10,1,1
35675,40.751999999999995,-73.97,40.74800000000001,-73.985,23,1,1
54689,40.774,-73.87100000000002,40.749,-73.984,20,1,1
30709,40.751,-74.002,40.746,-73.985,16,1,1
33200,40.73,-73.985,40.759,-73.995,2,1,1
43896,40.76,-73.98,40.813,-73.944,17,1,1
37505,40.728,-73.999,40.719,-73.98899999999998,23,2,2
60282,40.661,-73.98100000000002,40.673,-73.982,1,1,1
30112,40.736,-74.007,40.74,-73.98899999999998,23,1,1
328,40.762,-73.97,40.746,-73.972,2,1,1
33666,40.731,-73.98899999999998,40.753,-73.972,11,1,1
34399,40.778,-73.953,40.785,-73.955,13,1,1
47388,40.77,-73.863,40.702,-74.013,10,1,1
4079,40.725,-73.998,40.765,-73.97399999999998,0,1,1
49938,40.801,-73.954,40.806999999999995,-73.943,0,1,1
7436,40.74800000000001,-73.97399999999998,40.722,-73.987,23,1,1
45446,40.74,-73.97399999999998,40.75,-73.969,23,1,1
22877,40.751999999999995,-73.97800000000002,40.727,-73.977,21,1,1
10678,40.778,-73.953,40.814,-73.935,16,1,1
41535,40.721,-74.01,40.703,-73.985,20,1,1
19506,40.762,-73.969,40.757,-73.971,11,1,1
35464,40.756,-73.993,40.75,-73.995,9,2,2
32692,40.736999999999995,-73.993,40.705,-74.007,12,1,1
60567,40.788000000000004,-73.979,40.765,-73.992,10,1,1
50961,40.805,-73.94800000000002,40.812,-73.942,23,1,1
13349,40.766999999999996,-73.962,40.785,-73.956,14,1,1
56560,40.751,-73.971,40.726,-73.997,9,1,1
25869,40.773,-73.954,40.782,-73.973,20,1,1
13584,40.759,-73.982,40.760999999999996,-73.98,10,1,1
30704,40.731,-74.001,40.760999999999996,-73.961,23,1,1
50441,40.722,-73.998,40.760999999999996,-73.973,12,1,1
56373,40.77,-73.982,40.775,-73.982,16,1,1
9071,40.79,-73.975,40.74,-73.999,16,1,1
33294,40.714,-74.012,40.708,-74.012,9,1,1
56994,40.736999999999995,-73.975,40.75,-73.969,13,1,1
52486,40.76,-73.982,40.78,-73.95,0,1,1
4719,40.74800000000001,-74.00399999999998,40.703,-73.987,23,1,1
2707,40.75,-73.991,40.78,-73.946,21,1,1
30589,40.724000000000004,-73.992,40.726,-73.98100000000002,21,2,2
41087,40.751999999999995,-73.975,40.77,-73.865,10,1,1
4581,40.751999999999995,-73.982,40.755,-73.988,15,1,1
3042,40.739000000000004,-73.983,40.74800000000001,-73.992,11,1,1
16705,40.781,-73.95,40.777,-73.95100000000002,14,1,1
39965,40.757,-73.988,40.774,-73.952,19,1,1
3942,40.733000000000004,-73.995,40.766999999999996,-73.967,22,1,1
28445,40.76,-73.986,40.802,-73.967,23,1,1
12066,40.78,-73.988,40.765,-73.979,13,1,1
19600,40.754,-73.985,40.711,-73.936,1,1,1
55543,40.738,-73.983,40.782,-73.96,9,1,1
47474,40.76,-73.98,40.762,-73.97800000000002,9,1,1
53312,40.744,-73.976,40.73,-73.99600000000002,9,1,1
13789,40.759,-73.962,40.762,-73.97399999999998,17,1,1
23687,40.757,-73.972,40.719,-73.997,17,1,1
8038,40.738,-73.97800000000002,40.778,-73.96300000000002,10,1,1
48956,40.743,-73.884,40.74800000000001,-73.877,15,1,1
53818,40.768,-73.929,40.779,-73.956,11,1,1
50035,40.724000000000004,-73.985,40.74,-74.00399999999998,16,1,1
26342,40.741,-73.994,40.774,-73.95100000000002,22,1,1
8869,40.738,-73.99,40.759,-73.98899999999998,19,1,1
43015,40.751,-73.94,40.766,-73.957,5,1,1
45587,40.779,-73.954,40.801,-73.944,17,1,1
17922,40.739000000000004,-73.985,40.714,-73.99,23,1,1
24937,40.732,-73.982,40.772,-73.953,20,1,1
32510,40.734,-73.999,40.739000000000004,-73.99600000000002,22,1,1
39380,40.755,-73.98,40.73,-74.0,22,1,1
9568,40.766999999999996,-73.994,40.774,-73.964,8,1,1
45728,40.734,-73.991,40.745,-73.999,12,1,1
15329,40.771,-73.866,40.746,-73.979,23,1,1
55305,40.734,-74.002,40.73,-73.97800000000002,23,1,1
18976,40.741,-74.005,40.801,-73.95,14,1,1
3860,40.764,-73.973,40.762,-73.986,15,1,1
35046,40.754,-73.972,40.76300000000001,-73.97,6,2,2
59338,40.72,-74.001,40.778,-73.953,23,1,1
21939,40.779,-73.95100000000002,40.77,-73.96,13,1,1
25805,40.646,-73.789,40.774,-73.873,9,1,1
49332,40.77,-73.982,40.783,-73.973,23,1,1
57884,40.786,-73.98,40.751999999999995,-73.98100000000002,7,1,1
16106,40.733000000000004,-73.98100000000002,40.751,-73.982,17,1,1
8102,40.78,-73.957,40.769,-73.96600000000002,7,1,1
8511,40.744,-74.001,40.743,-73.998,20,1,1
17481,40.733000000000004,-73.988,40.756,-73.976,8,2,2
50250,40.758,-73.968,40.768,-73.956,18,1,1
33839,40.779,-73.956,40.756,-73.975,7,1,1
37059,40.777,-73.987,40.768,-73.982,9,1,1
991,40.729,-74.007,40.741,-74.001,16,1,1
11949,40.777,-73.95,40.771,-73.984,10,1,1
56690,40.721,-73.994,40.716,-74.009,1,1,1
7831,40.714,-73.949,40.799,-73.972,2,1,1
