,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,hour,weekend,weekday
353682,40.764,-73.989,40.753,-73.996,4,True,False
483458,40.791,-73.977,40.804,-73.969,15,False,True
266485,40.752,-73.968,40.75,-73.978,8,False,True
382821,40.767,-73.965,40.768,-73.969,21,False,True
80198,40.726,-74.004,40.768,-73.99,20,False,True
448095,40.779,-73.983,40.795,-73.951,15,True,False
58325,40.72,-73.995,40.759,-73.933,0,False,True
141574,40.738,-74.007,40.777,-73.954,22,False,True
28389,40.708,-73.959,40.69,-73.996,22,False,True
159345,40.741,-74.007,40.72,-74.008,22,True,False
492976,40.797,-73.965,40.786,-73.975,21,True,False
480318,40.788,-73.971,40.777,-73.987,16,False,True
429491,40.773,-73.873,40.762,-73.978,16,False,True
91474,40.729,-74.013,40.72,-74.011,21,False,True
352249,40.764,-73.992,40.75,-73.993,6,False,True
65728,40.723,-74.004,40.645,-73.789,16,False,True
383119,40.767,-73.965,40.78,-73.978,14,False,True
206030,40.746,-73.995,40.756,-73.984,14,False,True
245231,40.749,-73.974,40.759,-73.996,0,False,True
233856,40.749,-73.989,40.756,-73.984,9,False,True
404046,40.77,-73.956,40.78,-73.948,20,False,True
236426,40.749,-73.983,40.726,-74.005,13,True,False
44230,40.717,-74.004,40.708,-73.945,2,False,True
65506,40.723,-74.007,40.756,-73.987,20,False,True
114882,40.732,-73.995,40.744,-73.987,15,False,True
342304,40.761,-73.971,40.768,-73.954,21,True,False
157536,40.738,-73.885,40.747,-73.885,0,False,True
380408,40.767,-73.971,40.75,-73.981,17,False,True
358942,40.764,-73.98,40.75,-73.99,10,False,True
492801,40.797,-73.965,40.75,-73.999,23,False,True
297306,40.758,-73.998,40.756,-73.981,10,False,True
281113,40.755,-73.983,40.765,-73.978,15,False,True
322642,40.761,-73.998,40.723,-74.005,4,True,False
173465,40.741,-73.983,40.726,-74.005,11,True,False
70887,40.723,-73.995,40.729,-74.002,20,False,True
466872,40.782,-73.953,40.738,-73.984,12,False,True
300350,40.758,-73.992,40.762,-73.99,18,False,True
443701,40.776,-73.95,40.753,-73.975,14,False,True
348087,40.761,-73.962,40.768,-73.969,8,False,True
79500,40.726,-74.004,40.732,-73.987,11,False,True
201383,40.746,-74.007,40.753,-73.984,8,False,True
350776,40.761,-73.93,40.762,-73.966,16,True,False
113952,40.732,-73.998,40.753,-73.966,20,False,True
151916,40.738,-73.989,40.756,-73.969,20,False,True
2434,40.642,-73.784,40.639,-73.948,1,False,True
268497,40.755,-74.004,40.75,-73.981,13,False,True
129898,40.735,-73.995,40.744,-73.975,6,False,True
432620,40.776,-73.983,40.765,-73.984,14,False,True
57725,40.72,-73.995,40.726,-73.852,21,False,True
204504,40.746,-73.995,40.687,-73.987,4,False,True
83180,40.726,-73.995,40.687,-73.987,1,False,True
367710,40.764,-73.962,40.738,-74.008,21,False,True
323952,40.761,-73.995,40.762,-73.984,7,False,True
195383,40.744,-73.98,40.747,-74.002,15,False,True
313372,40.758,-73.974,40.756,-73.99,15,False,True
341160,40.761,-73.971,40.744,-74.002,17,False,True
168566,40.741,-73.992,40.732,-73.981,20,False,True
385345,40.767,-73.959,40.756,-73.975,20,False,True
295662,40.758,-74.004,40.75,-73.981,16,False,True
480595,40.788,-73.971,40.795,-73.969,14,False,True
438399,40.776,-73.959,40.75,-73.993,15,False,True
430075,40.773,-73.873,40.78,-73.957,15,False,True
169433,40.741,-73.992,40.762,-73.978,13,False,True
388063,40.767,-73.953,40.75,-73.993,19,False,True
363274,40.764,-73.971,40.756,-73.996,18,False,True
436344,40.776,-73.965,40.762,-73.978,20,False,True
360635,40.764,-73.977,40.75,-73.984,9,True,False
248405,40.752,-74.001,40.738,-74.005,11,False,True
63000,40.72,-73.983,40.714,-73.954,23,False,True
215522,40.746,-73.98,40.738,-73.987,7,False,True
378659,40.767,-73.983,40.762,-73.963,10,False,True
122643,40.732,-73.98,40.753,-74.005,9,False,True
247042,40.749,-73.971,40.78,-73.954,20,False,True
365644,40.764,-73.968,40.777,-73.981,10,False,True
325445,40.761,-73.992,40.843,-73.945,4,True,False
259877,40.752,-73.98,40.783,-73.957,11,False,True
247761,40.749,-73.936,40.729,-73.873,3,False,True
165237,40.741,-73.998,40.765,-73.966,22,False,True
298196,40.758,-73.995,40.744,-73.996,17,False,True
98226,40.729,-73.992,40.693,-73.966,19,True,False
17767,40.702,-74.019,40.717,-73.987,15,True,False
335018,40.761,-73.98,40.783,-73.972,20,False,True
12387,40.678,-74.001,40.765,-73.993,8,True,False
499123,40.806,-73.968,40.837,-73.942,6,False,True
459486,40.782,-73.983,40.759,-73.975,12,False,True
249401,40.752,-73.998,40.75,-73.981,16,False,True
197597,40.744,-73.977,40.747,-74.005,23,False,True
148352,40.738,-73.992,40.723,-74.002,14,False,True
210274,40.746,-73.989,40.762,-73.972,17,False,True
167958,40.741,-73.995,40.837,-73.939,5,False,True
3348,40.642,-73.784,40.717,-74.005,19,False,True
32632,40.711,-73.962,40.702,-73.858,1,False,True
114769,40.732,-73.995,40.741,-74.008,15,False,True
189379,40.744,-73.989,40.75,-73.996,20,False,True
71932,40.723,-73.992,40.666,-73.855,4,False,True
128172,40.735,-73.998,40.744,-74.002,16,False,True
324937,40.761,-73.992,40.75,-73.993,20,False,True
205407,40.746,-73.995,40.741,-74.008,1,False,True
481900,40.788,-73.956,40.789,-73.969,14,False,True
227403,40.749,-73.995,40.768,-73.96,9,False,True
447367,40.779,-73.983,40.771,-73.954,22,False,True
194399,40.744,-73.983,40.774,-73.951,19,False,True
64546,40.723,-74.01,40.765,-73.978,15,False,True
251997,40.752,-73.992,40.759,-73.993,14,False,True
46042,40.717,-73.998,40.759,-74.002,15,True,False
258659,40.752,-73.98,40.753,-73.972,16,False,True
27929,40.708,-74.004,40.72,-73.996,11,False,True
64391,40.723,-74.01,40.741,-73.987,10,False,True
503506,40.833,-73.947,40.786,-73.981,12,True,False
207826,40.746,-73.992,40.756,-73.975,12,True,False
381589,40.767,-73.968,40.771,-73.96,12,False,True
174205,40.741,-73.983,40.747,-73.972,10,False,True
100910,40.729,-73.989,40.723,-73.996,0,False,True
197393,40.744,-73.977,40.738,-73.996,23,False,True
104515,40.729,-73.983,40.741,-73.987,10,False,True
497515,40.803,-73.968,40.795,-73.951,13,False,True
92513,40.729,-74.007,40.729,-73.993,8,False,True
356780,40.764,-73.983,40.75,-73.981,11,True,False
410593,40.773,-73.989,40.774,-73.957,12,False,True
333261,40.761,-73.98,40.747,-73.975,22,False,True
372927,40.767,-73.998,40.756,-74.002,11,False,True
192776,40.744,-73.983,40.72,-73.945,0,False,True
384212,40.767,-73.962,40.774,-73.987,12,False,True
432327,40.776,-73.983,40.756,-73.978,10,False,True
456106,40.779,-73.953,40.765,-73.96,14,False,True
270160,40.755,-73.998,40.762,-73.984,8,False,True
177436,40.741,-73.977,40.753,-73.972,18,False,True
477084,40.785,-73.947,40.783,-73.981,17,False,True
65570,40.723,-74.007,40.762,-73.981,12,False,True
222560,40.749,-74.004,40.756,-73.999,4,False,True
163529,40.741,-74.001,40.753,-73.987,6,False,True
315533,40.758,-73.971,40.753,-73.981,12,False,True
273538,40.755,-73.992,40.753,-73.978,15,False,True
131415,40.735,-73.992,40.732,-73.984,14,True,False
433185,40.776,-73.983,40.78,-73.978,14,False,True
382762,40.767,-73.965,40.765,-73.957,10,False,True
431817,40.776,-73.986,40.78,-73.963,12,False,True
265869,40.752,-73.971,40.771,-73.948,14,False,True
122702,40.732,-73.98,40.762,-73.969,12,False,True
284923,40.755,-73.977,40.762,-73.957,7,False,True
345060,40.761,-73.968,40.771,-73.96,0,False,True
240433,40.749,-73.98,40.768,-73.957,1,False,True
84964,40.726,-73.992,40.699,-73.921,4,False,True
103451,40.729,-73.986,40.78,-73.975,21,False,True
115771,40.732,-73.992,40.72,-73.993,21,True,False
149798,40.738,-73.992,40.762,-73.975,14,False,True
136291,40.735,-73.983,40.726,-74.008,22,False,True
312653,40.758,-73.974,40.726,-74.005,23,False,True
335513,40.761,-73.977,40.723,-74.011,13,False,True
432595,40.776,-73.983,40.765,-73.99,16,True,False
16830,40.693,-73.933,40.681,-73.939,3,False,True
51091,40.72,-74.013,40.732,-73.993,13,False,True
299209,40.758,-73.992,40.711,-74.008,22,False,True
100443,40.729,-73.989,40.696,-73.99,22,False,True
181023,40.744,-74.004,40.738,-73.99,13,False,True
186831,40.744,-73.992,40.744,-73.987,20,True,False
36019,40.714,-74.013,40.756,-73.975,15,False,True
274843,40.755,-73.992,40.771,-73.954,23,True,False
467981,40.782,-73.953,40.804,-73.954,15,False,True
209017,40.746,-73.989,40.738,-73.993,14,False,True
241617,40.749,-73.977,40.732,-74.008,20,False,True
204494,40.746,-73.995,40.684,-73.984,22,False,True
454974,40.779,-73.956,40.777,-73.954,1,False,True
17003,40.696,-73.992,40.753,-73.972,10,False,True
256080,40.752,-73.983,40.708,-73.96,1,False,True
392608,40.77,-73.992,40.747,-73.987,17,False,True
413814,40.773,-73.983,40.792,-73.972,13,False,True
246218,40.749,-73.971,40.729,-73.987,19,False,True
49071,40.717,-73.989,40.732,-73.99,3,False,True
328610,40.761,-73.986,40.759,-73.972,3,False,True
471044,40.785,-73.98,40.804,-73.942,11,False,True
123328,40.732,-73.864,40.744,-73.879,13,True,False
467215,40.782,-73.953,40.765,-73.978,14,False,True
146577,40.738,-73.995,40.714,-74.008,17,True,False
266749,40.752,-73.968,40.762,-73.984,18,False,True
308452,40.758,-73.983,40.801,-73.951,0,False,True
347324,40.761,-73.962,40.729,-73.984,9,False,True
298927,40.758,-73.995,40.777,-73.981,3,False,True
494450,40.8,-73.971,40.792,-73.972,9,False,True
213940,40.746,-73.983,40.744,-73.984,0,True,False
9381,40.645,-73.778,40.873,-73.879,8,False,True
403754,40.77,-73.956,40.771,-73.954,3,False,True
339526,40.761,-73.974,40.765,-73.924,1,False,True
112491,40.732,-74.001,40.753,-73.993,20,True,False
210798,40.746,-73.989,40.798,-73.966,3,False,True
503839,40.839,-73.915,40.825,-73.924,20,False,True
228615,40.749,-73.992,40.711,-74.011,13,False,True
228508,40.749,-73.992,40.705,-74.008,4,False,True
204883,40.746,-73.995,40.726,-74.008,15,False,True
471638,40.785,-73.977,40.774,-73.966,11,False,True
165730,40.741,-73.995,40.726,-74.002,17,False,True
304290,40.758,-73.986,40.729,-73.993,18,False,True
465429,40.782,-73.956,40.726,-73.999,16,True,False
269292,40.755,-74.001,40.759,-73.996,11,False,True
149228,40.738,-73.992,40.744,-73.972,13,False,True
438464,40.776,-73.959,40.753,-73.978,16,False,True
452436,40.779,-73.959,40.759,-73.975,11,False,True
86581,40.726,-73.992,40.765,-73.984,9,False,True
107062,40.732,-74.01,40.759,-73.987,7,False,True
239777,40.749,-73.98,40.756,-73.981,13,False,True
289861,40.755,-73.971,40.762,-73.966,12,False,True
299642,40.758,-73.992,40.741,-73.999,0,False,True
363957,40.764,-73.971,40.777,-73.978,15,False,True
500123,40.806,-73.945,40.777,-73.951,22,False,True
35373,40.714,-74.016,40.78,-73.978,21,False,True
414834,40.773,-73.977,40.765,-73.981,11,False,True
217475,40.746,-73.977,40.756,-73.966,23,False,True
244203,40.749,-73.974,40.72,-73.999,10,False,True
43185,40.717,-74.007,40.714,-73.999,23,False,True
361780,40.764,-73.974,40.72,-73.999,12,False,True
144016,40.738,-74.001,40.723,-73.993,12,False,True
394107,40.77,-73.986,40.792,-73.972,7,False,True
93262,40.729,-74.007,40.789,-73.972,21,False,True
185859,40.744,-73.995,40.777,-73.981,0,False,True
232823,40.749,-73.989,40.699,-73.837,20,False,True
389957,40.767,-73.864,40.702,-74.017,19,False,True
404417,40.77,-73.953,40.738,-73.99,9,True,False
227945,40.749,-73.995,40.783,-73.957,22,False,True
256057,40.752,-73.983,40.702,-74.014,17,False,True
183837,40.744,-73.998,40.753,-73.999,19,False,True
149980,40.738,-73.992,40.774,-73.954,2,True,False
149707,40.738,-73.992,40.759,-73.978,6,False,True
439859,40.776,-73.956,40.756,-73.993,7,False,True
471077,40.785,-73.98,40.813,-73.945,2,False,True
387222,40.767,-73.956,40.774,-73.948,22,True,False
459519,40.782,-73.983,40.762,-73.99,21,True,False
290059,40.755,-73.971,40.765,-73.957,18,False,True
296602,40.758,-74.001,40.762,-73.993,15,True,False
46558,40.717,-73.995,40.747,-73.939,22,True,False
280138,40.755,-73.983,40.729,-73.984,21,False,True
327876,40.761,-73.986,40.741,-73.984,23,False,True
386675,40.767,-73.956,40.759,-73.999,22,False,True
342948,40.761,-73.971,40.789,-73.975,19,False,True
110700,40.732,-74.004,40.768,-73.912,4,False,True
184267,40.744,-73.995,40.702,-74.014,20,False,True
204121,40.746,-73.998,40.759,-73.996,15,False,True
228909,40.749,-73.992,40.72,-73.99,11,True,False
217795,40.746,-73.977,40.768,-73.867,19,False,True
332686,40.761,-73.98,40.726,-73.984,13,False,True
235626,40.749,-73.986,40.756,-74.002,7,False,True
37883,40.714,-74.007,40.723,-74.002,11,False,True
312047,40.758,-73.977,40.774,-73.963,15,False,True
87321,40.726,-73.989,40.726,-73.99,17,False,True
275376,40.755,-73.992,40.801,-73.972,16,True,False
494476,40.8,-73.971,40.798,-73.963,7,False,True
375591,40.767,-73.986,40.738,-74.011,13,False,True
274322,40.755,-73.992,40.762,-73.966,8,False,True
364993,40.764,-73.968,40.759,-73.984,18,True,False
494455,40.8,-73.971,40.792,-73.969,8,False,True
193543,40.744,-73.983,40.744,-73.981,17,False,True
155546,40.738,-73.983,40.756,-73.969,16,False,True
84605,40.726,-73.995,40.762,-73.975,16,False,True
172339,40.741,-73.986,40.753,-73.99,16,False,True
366419,40.764,-73.965,40.756,-73.972,19,False,True
361033,40.764,-73.977,40.762,-73.96,9,False,True
285999,40.755,-73.974,40.708,-74.002,4,True,False
390341,40.767,-73.864,40.726,-73.996,23,False,True
280014,40.755,-73.983,40.72,-74.011,11,False,True
126055,40.735,-74.004,40.771,-73.966,7,False,True
242332,40.749,-73.977,40.747,-73.978,16,False,True
35450,40.714,-74.013,40.66,-73.993,19,False,True
389064,40.767,-73.927,40.735,-73.93,0,False,True
454022,40.779,-73.956,40.753,-73.969,10,False,True
494842,40.8,-73.968,40.777,-73.981,8,False,True
18973,40.702,-74.013,40.756,-73.99,11,True,False
451245,40.779,-73.962,40.759,-73.969,10,False,True
175795,40.741,-73.98,40.738,-74.005,21,False,True
250247,40.752,-73.995,40.747,-74.005,23,False,True
28867,40.711,-74.019,40.726,-74.014,8,False,True
321803,40.758,-73.924,40.759,-73.909,4,False,True
92715,40.729,-74.007,40.738,-73.996,11,False,True
435863,40.776,-73.974,40.768,-73.972,21,False,True
8242,40.645,-73.778,40.681,-73.93,10,False,True
107184,40.732,-74.007,40.66,-73.954,2,False,True
262278,40.752,-73.974,40.723,-73.996,17,False,True
309083,40.758,-73.98,40.75,-73.993,1,True,False
232686,40.749,-73.992,40.816,-73.945,0,True,False
492810,40.797,-73.965,40.753,-73.996,15,True,False
154267,40.738,-73.986,40.777,-73.957,13,False,True
83085,40.726,-73.998,40.777,-73.957,20,False,True
41140,40.717,-74.019,40.741,-74.008,14,False,True
323523,40.761,-73.995,40.711,-74.017,8,False,True
396647,40.77,-73.98,40.732,-74.005,20,False,True
401742,40.77,-73.959,40.759,-73.972,9,False,True
16368,40.693,-73.986,40.669,-73.981,23,True,False
424653,40.773,-73.947,40.777,-73.957,7,False,True
340287,40.761,-73.974,40.783,-73.951,2,False,True
349474,40.761,-73.959,40.804,-73.936,6,False,True
104377,40.729,-73.983,40.738,-74.005,22,False,True
400906,40.77,-73.962,40.78,-73.954,12,False,True
420407,40.773,-73.956,40.747,-73.996,13,False,True
185945,40.744,-73.995,40.804,-73.957,14,True,False
278558,40.755,-73.986,40.747,-73.993,6,False,True
390857,40.767,-73.864,40.747,-73.981,11,False,True
342298,40.761,-73.971,40.768,-73.954,13,False,True
15920,40.69,-73.936,40.681,-73.948,20,True,False
335842,40.761,-73.977,40.741,-73.987,22,True,False
407182,40.77,-73.947,40.771,-73.951,20,False,True
258218,40.752,-73.98,40.744,-73.99,18,False,True
356155,40.764,-73.983,40.72,-74.011,16,False,True
280067,40.755,-73.983,40.723,-73.981,15,False,True
484944,40.791,-73.971,40.774,-73.981,19,False,True
341113,40.761,-73.971,40.741,-73.987,16,False,True
68837,40.723,-73.998,40.726,-73.987,17,False,True
54088,40.72,-74.004,40.762,-73.981,15,False,True
341140,40.761,-73.971,40.741,-73.975,20,False,True
192984,40.744,-73.983,40.729,-73.99,9,False,True
465824,40.782,-73.956,40.762,-73.969,8,False,True
487025,40.791,-73.95,40.768,-73.969,11,False,True
394880,40.77,-73.983,40.753,-73.978,21,False,True
274970,40.755,-73.992,40.774,-73.948,23,False,True
190562,40.744,-73.986,40.723,-73.984,0,True,False
432543,40.776,-73.983,40.762,-73.975,20,False,True
450698,40.779,-73.974,40.783,-73.981,12,False,True
263426,40.752,-73.974,40.759,-73.96,23,False,True
209127,40.746,-73.989,40.741,-73.987,1,False,True
343731,40.761,-73.968,40.747,-73.984,17,False,True
152709,40.738,-73.986,40.705,-74.008,8,False,True
6619,40.645,-73.79,40.681,-73.948,23,False,True
385428,40.767,-73.959,40.759,-73.978,11,False,True
396175,40.77,-73.983,40.783,-73.978,21,False,True
236030,40.749,-73.986,40.774,-73.963,6,False,True
74694,40.723,-73.986,40.729,-73.99,2,False,True
306338,40.758,-73.986,40.774,-73.873,11,False,True
360878,40.764,-73.977,40.759,-73.99,19,False,True
260230,40.752,-73.977,40.717,-73.984,20,True,False
125535,40.735,-74.004,40.726,-73.945,23,False,True
495696,40.8,-73.962,40.78,-73.984,9,False,True
169044,40.741,-73.992,40.747,-73.981,10,False,True
59308,40.72,-73.992,40.795,-73.975,0,True,False
77374,40.726,-74.01,40.738,-73.99,10,False,True
495531,40.8,-73.965,40.807,-73.957,2,True,False
32185,40.711,-74.001,40.747,-73.972,11,False,True
137114,40.735,-73.98,40.729,-74.002,14,False,True
245858,40.749,-73.974,40.783,-73.972,12,False,True
247799,40.749,-73.936,40.768,-73.864,5,False,True
302863,40.758,-73.989,40.768,-73.999,7,True,False
265380,40.752,-73.971,40.753,-73.981,10,True,False
443199,40.776,-73.953,40.786,-73.978,19,False,True
286548,40.755,-73.974,40.738,-73.987,0,True,False
36645,40.714,-74.01,40.72,-73.987,8,True,False
139239,40.738,-74.01,40.75,-74.002,23,True,False
435085,40.776,-73.98,40.792,-73.972,21,False,True
127702,40.735,-73.998,40.726,-73.987,8,False,True
87129,40.726,-73.989,40.717,-73.981,7,False,True
247747,40.749,-73.939,40.762,-73.96,23,True,False
313393,40.758,-73.974,40.756,-73.984,15,False,True
175938,40.741,-73.98,40.744,-73.999,18,False,True
301890,40.758,-73.989,40.75,-74.002,10,False,True
332283,40.761,-73.983,40.837,-73.915,2,False,True
325701,40.761,-73.989,40.729,-73.981,21,False,True
201366,40.746,-74.007,40.753,-73.996,15,False,True
167968,40.741,-73.995,40.855,-73.939,22,False,True
275790,40.755,-73.989,40.711,-74.011,13,True,False
298989,40.758,-73.995,40.786,-73.975,0,False,True
82112,40.726,-73.998,40.63,-73.96,20,False,True
302107,40.758,-73.989,40.753,-73.978,21,True,False
63136,40.72,-73.983,40.729,-74.002,21,True,False
476159,40.785,-73.953,40.771,-73.948,19,False,True
422412,40.773,-73.953,40.774,-73.984,12,True,False
181692,40.744,-74.001,40.732,-74.005,10,False,True
340905,40.761,-73.971,40.732,-73.99,17,False,True
460241,40.782,-73.983,40.798,-73.969,15,False,True
209250,40.746,-73.989,40.744,-73.981,14,False,True
495828,40.8,-73.962,40.801,-73.942,17,False,True
396042,40.77,-73.983,40.78,-73.984,17,False,True
14282,40.684,-73.977,40.729,-73.981,0,False,True
26520,40.708,-74.013,40.75,-73.984,18,False,True
459711,40.782,-73.983,40.768,-73.96,12,False,True
51694,40.72,-74.01,40.714,-74.011,8,False,True
115192,40.732,-73.995,40.762,-73.972,8,False,True
463819,40.782,-73.971,40.759,-73.966,1,False,True
137022,40.735,-73.98,40.72,-73.999,15,False,True
205319,40.746,-73.995,40.738,-73.999,18,False,True
237468,40.749,-73.983,40.762,-73.981,10,False,True
55824,40.72,-73.998,40.726,-74.008,12,False,True
113894,40.732,-73.998,40.75,-73.978,21,True,False
63522,40.72,-73.98,40.738,-73.993,7,False,True
354543,40.764,-73.986,40.717,-73.99,0,False,True
230998,40.749,-73.992,40.756,-74.005,3,False,True
205196,40.746,-73.995,40.735,-73.996,18,False,True
216889,40.746,-73.977,40.735,-73.99,8,False,True
356194,40.764,-73.983,40.723,-73.999,17,False,True
172458,40.741,-73.986,40.756,-73.987,20,True,False
223033,40.749,-74.004,40.795,-73.972,19,False,True
387264,40.767,-73.956,40.777,-73.963,21,False,True
444338,40.776,-73.95,40.789,-73.942,22,False,True
122986,40.732,-73.977,40.744,-73.975,17,False,True
363833,40.764,-73.971,40.774,-73.99,19,False,True
171929,40.741,-73.986,40.741,-73.981,18,False,True
287363,40.755,-73.974,40.756,-73.984,16,False,True
127887,40.735,-73.998,40.735,-74.008,2,True,False
314190,40.758,-73.974,40.777,-73.963,13,False,True
50416,40.717,-73.959,40.747,-74.005,20,False,True
255842,40.752,-73.986,40.78,-73.981,22,True,False
339591,40.761,-73.974,40.768,-73.969,13,False,True
223630,40.749,-73.998,40.744,-74.002,11,False,True
212071,40.746,-73.986,40.747,-73.975,5,True,False
39850,40.714,-73.992,40.726,-73.993,12,False,True
411757,40.773,-73.983,40.732,-73.999,18,False,True
168745,40.741,-73.992,40.738,-73.981,18,True,False
484301,40.791,-73.974,40.786,-73.954,22,False,True
161048,40.741,-74.007,40.762,-73.987,14,False,True
320846,40.758,-73.962,40.771,-73.954,19,False,True
320162,40.758,-73.962,40.738,-73.981,19,False,True
349595,40.761,-73.956,40.714,-73.948,14,False,True
12292,40.675,-73.805,40.759,-73.987,15,False,True
120304,40.732,-73.986,40.726,-73.978,11,False,True
297478,40.758,-73.998,40.762,-73.975,10,True,False
278661,40.755,-73.986,40.75,-73.996,15,False,True
265491,40.752,-73.971,40.756,-73.978,9,False,True
43973,40.717,-74.007,40.762,-73.981,20,True,False
498644,40.803,-73.947,40.801,-73.948,21,False,True
494474,40.8,-73.971,40.798,-73.972,8,True,False
478794,40.788,-73.977,40.78,-73.984,13,False,True
15203,40.687,-73.918,40.69,-73.96,23,False,True
20984,40.705,-74.016,40.72,-73.996,13,True,False
361749,40.764,-73.974,40.708,-74.017,15,True,False
402103,40.77,-73.959,40.771,-73.969,17,True,False
184101,40.744,-73.998,40.774,-73.966,7,False,True
458846,40.779,-73.947,40.798,-73.963,8,False,True
358405,40.764,-73.98,40.702,-74.011,18,False,True
357459,40.764,-73.983,40.762,-73.966,22,False,True
92193,40.729,-74.007,40.714,-74.014,14,False,True
183006,40.744,-73.998,40.723,-74.011,18,False,True
22076,40.705,-74.01,40.717,-73.987,22,False,True
377379,40.767,-73.983,40.726,-73.984,1,True,False
337984,40.761,-73.974,40.735,-73.975,2,False,True
36222,40.714,-74.01,40.693,-73.972,0,False,True
237522,40.749,-73.983,40.762,-73.969,20,False,True
334426,40.761,-73.98,40.768,-73.954,12,False,True
813,40.642,-74.001,40.645,-74.014,1,False,True
434150,40.776,-73.98,40.753,-73.981,14,False,True
288735,40.755,-73.971,40.723,-73.849,20,False,True
36588,40.714,-74.01,40.72,-74.011,21,False,True
280903,40.755,-73.983,40.759,-73.963,17,False,True
327558,40.761,-73.986,40.723,-74.011,21,False,True
355959,40.764,-73.986,40.831,-73.945,20,False,True
209485,40.746,-73.989,40.75,-73.993,22,False,True
2903,40.642,-73.784,40.684,-73.768,6,False,True
346669,40.761,-73.965,40.762,-73.951,18,False,True
192834,40.744,-73.983,40.723,-73.99,20,False,True
416769,40.773,-73.965,40.801,-73.966,11,False,True
205976,40.746,-73.995,40.756,-73.999,11,False,True
12800,40.678,-73.959,40.699,-73.924,23,False,True
323049,40.761,-73.998,40.753,-73.999,17,False,True
281082,40.755,-73.983,40.765,-73.99,19,False,True
181406,40.744,-74.004,40.78,-73.981,23,False,True
88147,40.726,-73.986,40.702,-74.011,18,False,True
223530,40.749,-73.998,40.735,-73.981,16,False,True
139218,40.738,-74.01,40.747,-73.981,2,False,True
49854,40.717,-73.986,40.738,-73.987,8,False,True
424544,40.773,-73.947,40.771,-73.96,11,False,True
394,40.639,-73.79,40.714,-73.996,20,False,True
322896,40.761,-73.998,40.747,-74.008,18,False,True
488612,40.794,-73.974,40.813,-73.951,2,False,True
60205,40.72,-73.989,40.723,-74.002,0,False,True
429281,40.773,-73.873,40.759,-73.99,22,False,True
137881,40.735,-73.98,40.762,-73.957,7,False,True
40924,40.714,-73.95,40.705,-73.93,4,False,True
8558,40.645,-73.778,40.726,-73.786,17,False,True
177931,40.741,-73.974,40.705,-73.963,2,True,False
111959,40.732,-74.001,40.738,-73.996,9,False,True
287354,40.755,-73.974,40.756,-73.987,20,False,True
25853,40.708,-74.016,40.756,-73.981,13,False,True
171623,40.741,-73.986,40.732,-73.987,21,False,True
30450,40.711,-74.01,40.642,-73.96,22,False,True
476345,40.785,-73.953,40.78,-73.954,8,False,True
502873,40.821,-73.942,40.825,-73.921,3,False,True
8855,40.645,-73.778,40.753,-73.996,18,True,False
242965,40.749,-73.977,40.759,-73.981,9,False,True
154690,40.738,-73.983,40.726,-73.984,20,True,False
92010,40.729,-74.007,40.621,-74.005,20,False,True
383876,40.767,-73.962,40.762,-73.972,7,False,True
403196,40.77,-73.956,40.75,-73.978,23,False,True
142545,40.738,-74.004,40.738,-73.999,0,True,False
68235,40.723,-73.998,40.705,-73.948,21,False,True
85021,40.726,-73.992,40.705,-73.921,22,False,True
168207,40.741,-73.992,40.717,-73.96,11,False,True
1850,40.642,-73.79,40.735,-73.99,0,False,True
133512,40.735,-73.989,40.735,-73.996,9,False,True
397790,40.77,-73.968,40.759,-73.975,10,False,True
326091,40.761,-73.989,40.75,-74.002,23,True,False
336304,40.761,-73.977,40.753,-73.972,14,False,True
175684,40.741,-73.98,40.732,-73.984,13,False,True
85610,40.726,-73.992,40.732,-74.011,23,False,True
360040,40.764,-73.98,40.783,-73.987,18,False,True
380749,40.767,-73.971,40.774,-73.987,18,False,True
131343,40.735,-73.992,40.732,-74.005,2,False,True
275688,40.755,-73.989,40.69,-73.927,1,False,True
174585,40.741,-73.983,40.756,-73.969,10,False,True
380952,40.767,-73.971,40.804,-73.966,11,False,True
266334,40.752,-73.968,40.741,-73.96,23,False,True
268433,40.755,-74.004,40.747,-73.978,13,False,True
402985,40.77,-73.956,40.738,-73.99,23,False,True
431262,40.776,-73.989,40.777,-73.972,15,False,True
421302,40.773,-73.956,40.774,-73.957,14,False,True
106034,40.729,-73.977,40.732,-73.993,17,False,True
220982,40.749,-74.007,40.741,-74.011,16,False,True
355800,40.764,-73.986,40.786,-73.972,22,False,True
79103,40.726,-74.004,40.717,-73.948,23,False,True
123717,40.735,-74.01,40.75,-74.011,8,False,True
106469,40.732,-74.01,40.708,-74.014,20,False,True
159286,40.741,-74.007,40.717,-74.008,8,False,True
437417,40.776,-73.962,40.765,-73.981,13,True,False
126376,40.735,-74.001,40.726,-74.008,10,False,True
155824,40.738,-73.983,40.774,-73.873,19,False,True
107253,40.732,-74.007,40.705,-74.011,14,False,True
73190,40.723,-73.989,40.729,-74.002,11,False,True
293465,40.755,-73.965,40.75,-73.939,22,True,False
405595,40.77,-73.953,40.795,-73.972,8,False,True
410138,40.773,-73.989,40.747,-73.993,21,False,True
369188,40.764,-73.959,40.762,-73.978,22,False,True
495443,40.8,-73.965,40.783,-73.978,0,False,True
423067,40.773,-73.95,40.747,-73.987,19,False,True
273537,40.755,-73.992,40.753,-73.978,14,False,True
